%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1546977336422109366,201428,1546977336421567088,,-14.3403217447,-7.67136194772,8.99810193701,0.402907350673,-1.03769167161,0.561262653397
1546977336430045552,201429,1546977336429515456,,-11.7573345824,-6.90626506098,9.10418431051,0.418779095905,-0.958614952502,0.473947670247
1546977336438210583,201430,1546977336437581912,,-12.7198844737,-7.37349160549,9.13471709118,0.425768767899,-0.999263286906,0.527926156466
1546977336445986688,201431,1546977336445510386,,-13.2980171472,-7.95007055881,9.09067786944,0.448591780261,-0.997323677584,0.498855966802
1546977336453987198,201432,1546977336453537427,,-14.5098529741,-8.2900914737,8.88469249757,0.415285198767,-0.995826504116,0.500444762612
1546977336461930758,201433,1546977336461491011,,-13.0832413768,-7.43695912209,8.94918161274,0.421627556387,-0.943305800185,0.510720870067
1546977336469956282,201434,1546977336469488150,,-14.0445817486,-7.37950284999,8.55429029649,0.341855226844,-0.946942645786,0.532245995359
1546977336478133494,201435,1546977336477579191,,-12.8685383385,-7.26812571554,9.25740533752,0.447370421781,-0.958540309217,0.507537678018
1546977336486070726,201436,1546977336485542010,,-13.8327192887,-7.77719375542,8.83598396104,0.392215291837,-0.955343688185,0.516139709526
1546977336494057229,201437,1546977336493515645,,-15.2429095911,-7.99697372731,8.64516282145,0.362798828918,-0.98151073214,0.60051072247
1546977336502100877,201438,1546977336501588367,,-13.8346522785,-7.70002806748,8.87526859355,0.397181404124,-0.984115694233,0.546133990336
1546977336510592879,201439,1546977336509642972,,-12.0656063595,-6.77048046657,8.9712253269,0.39755298175,-0.910131674805,0.523864152614
1546977336518104919,201440,1546977336517516054,,-14.1202509815,-7.90910976764,8.6113171613,0.398497517144,-0.9118329551,0.517561952099
1546977336526157768,201441,1546977336525562028,,-11.3678862955,-6.61481144838,9.52908757456,0.482504583212,-0.976767440937,0.486389618817
1546977336534068874,201442,1546977336533525838,,-14.2441436832,-7.84269608861,8.75037532758,0.418040876413,-0.958854744532,0.507339884531
1546977336542446644,201443,1546977336541675291,,-13.2587059819,-7.90973226116,8.75963107011,0.390448915758,-0.919389473955,0.506798941952
1546977336550345944,201444,1546977336549652917,,-12.7986424976,-7.65918931523,9.11047143458,0.469409011268,-0.967431785743,0.490628965453
1546977336558176768,201445,1546977336557526348,,-14.1682528782,-7.41291227095,8.52241291424,0.331408798238,-0.91127968626,0.541873489798
1546977336566038865,201446,1546977336565503203,,-14.3569189832,-7.96429317529,8.85642861525,0.384208982805,-1.00709128497,0.539440399042
1546977336574600294,201447,1546977336573845610,,-15.1125353441,-8.23782909917,8.45307826736,0.348856732655,-0.992060317848,0.542561901344
1546977336582202869,201448,1546977336581705405,,-12.9745568288,-7.49814949082,9.36459236401,0.47523789205,-1.01630844988,0.496840566838
1546977336589912193,201449,1546977336589438733,,-12.4517551317,-7.17487557918,9.09825050188,0.428558717056,-0.93809975325,0.497104090662
1546977336597991154,201450,1546977336597564668,,-16.2652723497,-8.89901034148,8.3515348377,0.352608575378,-0.976825698665,0.585325993027
1546977336605745406,201451,1546977336605375576,,-13.4638184343,-7.78728486148,8.78436351862,0.432009895934,-0.957179050391,0.503866712652
1546977336614200795,201452,1546977336613591902,,-12.7242682864,-7.44538045729,9.27389387529,0.479154208083,-1.01637805998,0.500885397742
1546977336621690036,201453,1546977336621386163,,-15.2608379468,-8.33751836075,8.41194057764,0.376167437432,-0.943683056775,0.560566364675
1546977336629642360,201454,1546977336629349304,,-10.4468578699,-6.56284466336,9.45466659235,0.474075535022,-0.921083541428,0.485264715167
1546977336638347083,201455,1546977336637628837,,-14.6167890249,-7.55527997924,9.01148110656,0.379570622153,-1.03461824929,0.568623200752
1546977336645743546,201456,1546977336645404434,,-12.2771951624,-7.13542921276,9.01527342342,0.416002178506,-0.940816076704,0.480450929437
1546977336654090193,201457,1546977336653549473,,-12.045742232,-7.49000423941,8.99698644467,0.472835730701,-0.868405393476,0.447840246977
1546977336662039726,201458,1546977336661412444,,-12.7191627469,-7.72970366155,8.8937761567,0.428937563603,-0.927340744696,0.478628964895
1546977336670056543,201459,1546977336669525212,,-13.5771050307,-7.78950804085,8.85296775457,0.421985633426,-0.943099599136,0.523504162809
1546977336677754527,201460,1546977336677430687,,-13.8454896951,-7.83107512333,8.78126304346,0.406122679863,-0.942183063511,0.5269197491
1546977336686118560,201461,1546977336685530389,,-15.1181992509,-8.45617259703,8.33369205479,0.331000409097,-0.908156091387,0.547332587506
1546977336694218435,201462,1546977336693550989,,-14.6303968588,-7.84150725955,9.02569826447,0.433685738516,-1.02675119739,0.548909897287
1546977336702202718,201463,1546977336701689185,,-11.7884444073,-7.11094300257,9.18635284309,0.454276672435,-0.935642223638,0.459264580632
